impl,size,delay,interval,rep,interrupted,latency,checks
timed,2097152,0.06,0.01,22,True,0.004847322000000001,7
timed,2097152,0.06,0.01,23,True,0.0048363210000000045,7
timed,2097152,0.06,0.01,24,True,0.004901704000000007,7
timed,2097152,0.06,0.01,25,True,0.005018674000000001,7
timed,2097152,0.06,0.01,26,True,0.005117099,7
timed,2097152,0.06,0.01,27,True,0.005118551000000013,7
timed,2097152,0.06,0.01,28,True,0.005145532000000008,7
timed,2097152,0.06,0.01,29,True,0.0051126100000000035,7
timed,2097152,0.06,0.05,0,True,0.04001763000000001,3
timed,2097152,0.06,0.05,1,True,0.040015646,3
timed,2097152,0.06,0.05,2,True,0.040015807000000014,3
timed,2097152,0.06,0.05,3,True,0.04001554600000001,3
timed,2097152,0.06,0.05,4,True,0.04001546600000001,3
timed,2097152,0.06,0.05,5,True,0.04001531600000001,3
timed,2097152,0.06,0.05,6,True,0.04001589700000001,3
timed,2097152,0.06,0.05,7,True,0.040015957000000005,3
timed,2097152,0.06,0.05,8,True,0.04001534600000001,3
timed,2097152,0.06,0.05,9,True,0.04001819100000001,3
timed,2097152,0.06,0.05,10,True,0.040015717000000006,3
timed,2097152,0.06,0.05,11,True,0.040029593,3
timed,2097152,0.06,0.05,12,True,0.040016037000000004,3
timed,2097152,0.06,0.05,13,True,0.040015586000000006,3
timed,2097152,0.06,0.05,14,True,0.040016538000000004,3
timed,2097152,0.06,0.05,15,True,0.040015696,3
timed,2097152,0.06,0.05,16,True,0.040017811000000014,3
timed,2097152,0.06,0.05,17,True,0.04001644700000001,3
timed,2097152,0.06,0.05,18,True,0.04001570600000001,3
timed,2097152,0.06,0.05,19,True,0.04001586700000001,3
timed,2097152,0.06,0.05,20,True,0.040016438000000015,3
timed,2097152,0.06,0.05,21,True,0.04001578700000001,3
timed,2097152,0.06,0.05,22,True,0.040019463000000005,3
timed,2097152,0.06,0.05,23,True,0.04001596700000001,3
timed,2097152,0.06,0.05,24,True,0.04001592700000001,3
timed,2097152,0.06,0.05,25,True,0.040030044000000015,3
timed,2097152,0.06,0.05,26,True,0.040015586000000006,3
timed,2097152,0.06,0.05,27,True,0.04001512500000001,3
timed,2097152,0.06,0.05,28,True,0.040015326000000004,3
timed,2097152,0.06,0.05,29,True,0.04002087700000001,3
timed,2097152,0.06,0.1,0,True,0.04001689900000001,2
timed,2097152,0.06,0.1,1,True,0.04001623800000001,2
timed,2097152,0.06,0.1,2,True,0.040015777,2
timed,2097152,0.06,0.1,3,True,0.04001596700000001,2
timed,2097152,0.06,0.1,4,True,0.04001563700000001,2
timed,2097152,0.06,0.1,5,True,0.040015586000000006,2
timed,2097152,0.06,0.1,6,True,0.04001547600000001,2
timed,2097152,0.06,0.1,7,True,0.04001539600000001,2
timed,2097152,0.06,0.1,8,True,0.04001531600000001,2
timed,2097152,0.06,0.1,9,True,0.04001525600000001,2
timed,2097152,0.06,0.1,10,True,0.04001583700000001,2
timed,2097152,0.06,0.1,11,True,0.04001484500000001,2
timed,2097152,0.06,0.1,12,True,0.040015797000000006,2
timed,2097152,0.06,0.1,13,True,0.04001599700000001,2
timed,2097152,0.06,0.1,14,True,0.04002106700000001,2
timed,2097152,0.06,0.1,15,True,0.040015115000000004,2
timed,2097152,0.06,0.1,16,True,0.040015987,2
timed,2097152,0.06,0.1,17,True,0.04001586700000001,2
timed,2097152,0.06,0.1,18,True,0.040015036000000004,2
timed,2097152,0.06,0.1,19,True,0.04001510600000001,2
timed,2097152,0.06,0.1,20,True,0.040015216000000006,2
timed,2097152,0.06,0.1,21,True,0.040015326000000004,2
timed,2097152,0.06,0.1,22,True,0.040014875000000005,2
timed,2097152,0.06,0.1,23,True,0.040015305000000015,2
timed,2097152,0.06,0.1,24,True,0.04001533600000001,2
timed,2097152,0.06,0.1,25,True,0.040015697,2
timed,2097152,0.06,0.1,26,True,0.04001546600000001,2
timed,2097152,0.06,0.1,27,True,0.040015907,2
timed,2097152,0.06,0.1,28,True,0.04001526600000001,2
timed,2097152,0.06,0.1,29,True,0.04001534600000001,2
timed,2097152,0.07,0.001,0,True,6.270399999999676e-05,56
timed,2097152,0.07,0.001,1,True,9.323199999999865e-05,57
timed,2097152,0.07,0.001,2,True,0.0002407690000000018,57
timed,2097152,0.07,0.001,3,True,4.939999999999112e-05,57
timed,2097152,0.07,0.001,4,True,0.0009722620000000015,58
timed,2097152,0.07,0.001,5,True,0.00014681299999999564,57
timed,2097152,0.07,0.001,6,True,0.000990928000000002,58
timed,2097152,0.07,0.001,7,True,4.598299999999944e-05,56
timed,2097152,0.07,0.001,8,True,0.000985767999999998,58
timed,2097152,0.07,0.001,9,True,0.0005067379999999927,57
timed,2097152,0.07,0.001,10,True,0.00032755199999999485,57
timed,2097152,0.07,0.001,11,True,0.0003510959999999952,57
timed,2097152,0.07,0.001,12,True,0.0004478879999999935,57
timed,2097152,0.07,0.001,13,True,0.00020672499999999094,57
timed,2097152,0.07,0.001,14,True,0.0003215010000000018,57
timed,2097152,0.07,0.001,15,True,0.00011250799999999728,57
timed,2097152,0.07,0.001,16,True,0.0006256109999999981,57
timed,2097152,0.07,0.001,17,True,0.00019765800000000333,57
timed,2097152,0.07,0.001,18,True,0.00034627699999999206,57
timed,2097152,0.07,0.001,19,True,0.00028628499999999724,57
timed,2097152,0.07,0.001,20,True,0.00023720199999999192,57
timed,2097152,0.07,0.001,21,True,0.00026944199999999474,57
timed,2097152,0.07,0.001,22,True,0.0003017439999999927,57
timed,2097152,0.07,0.001,23,True,0.0008083150000000039,57
timed,2097152,0.07,0.001,24,True,0.0003826849999999937,57
timed,2097152,0.07,0.001,25,True,0.0002917050000000032,57
timed,2097152,0.07,0.001,26,True,0.0003112809999999966,57
timed,2097152,0.07,0.001,27,True,0.00040627000000000024,57
timed,2097152,0.07,0.001,28,True,0.0003512059999999928,57
timed,2097152,0.07,0.001,29,True,0.0004812109999999953,57
timed,2097152,0.07,0.005,0,True,0.002292781999999993,13
timed,2097152,0.07,0.005,1,True,0.004873617999999996,14
timed,2097152,0.07,0.005,2,True,5.089199999999683e-05,13
timed,2097152,0.07,0.005,3,True,0.0050007759999999984,14
timed,2097152,0.07,0.005,4,True,5.6432999999994626e-05,13
timed,2097152,0.07,0.005,5,True,4.8497999999994046e-05,13
timed,2097152,0.07,0.005,6,True,0.004990778000000001,14
timed,2097152,0.07,0.005,7,True,0.004863328,14
timed,2097152,0.07,0.005,8,True,4.438999999999138e-05,13
timed,2097152,0.07,0.005,9,True,0.004976570999999999,14
timed,2097152,0.07,0.005,10,True,1.4673999999992304e-05,13
timed,2097152,0.07,0.005,11,True,0.004937527999999997,14
timed,2097152,0.07,0.005,12,True,0.004891740999999991,14
timed,2097152,0.07,0.005,13,True,0.004830847999999999,14
timed,2097152,0.07,0.005,14,True,1.5134999999999454e-05,13
timed,2097152,0.07,0.005,15,True,2.0064000000000193e-05,13
timed,2097152,0.07,0.005,16,True,0.005003141000000003,14
timed,2097152,0.07,0.005,17,True,0.0049629560000000045,14
timed,2097152,0.07,0.005,18,True,2.2338999999996223e-05,13
timed,2097152,0.07,0.005,19,True,0.004989515,14
timed,2097152,0.07,0.005,20,True,0.004996629000000002,14
timed,2097152,0.07,0.005,21,True,0.004932908999999999,14
timed,2097152,0.07,0.005,22,True,2.6656999999999376e-05,13
timed,2097152,0.07,0.005,23,True,0.004937918999999999,14
timed,2097152,0.07,0.005,24,True,0.0049872710000000015,14
timed,2097152,0.07,0.005,25,True,0.004972803999999997,14
timed,2097152,0.07,0.005,26,True,0.004951094000000003,14
timed,2097152,0.07,0.005,27,True,8.468600000000048e-05,13
timed,2097152,0.07,0.005,28,True,3.406000000000242e-05,13
timed,2097152,0.07,0.005,29,True,0.004982611999999997,14
timed,2097152,0.07,0.01,0,True,0.007320723000000001,8
timed,2097152,0.07,0.01,1,True,0.004876293000000004,8
timed,2097152,0.07,0.01,2,True,0.004888817000000004,8
timed,2097152,0.07,0.01,3,True,0.004881141999999991,8
timed,2097152,0.07,0.01,4,True,0.004882765999999997,8
timed,2097152,0.07,0.01,5,True,0.004883004999999996,8
timed,2097152,0.07,0.01,6,True,0.004838551999999996,8
timed,2097152,0.07,0.01,7,True,0.005012598999999993,8
timed,2097152,0.07,0.01,8,True,0.004884738999999999,8
timed,2097152,0.07,0.01,9,True,0.004882313999999999,8
timed,2097152,0.07,0.01,10,True,0.004887504000000001,8
timed,2097152,0.07,0.01,11,True,0.005084783999999995,8
timed,2097152,0.07,0.01,12,True,0.004882144000000005,8
timed,2097152,0.07,0.01,13,True,0.004925404999999994,8
timed,2097152,0.07,0.01,14,True,0.005012949000000003,8
timed,2097152,0.07,0.01,15,True,0.0049954970000000015,8
timed,2097152,0.07,0.01,16,True,0.004962123999999998,8
timed,2097152,0.07,0.01,17,True,0.004867536999999991,8
timed,2097152,0.07,0.01,18,True,0.005012007999999998,8
timed,2097152,0.07,0.01,19,True,0.004959468999999994,8
timed,2097152,0.07,0.01,20,True,0.005009612999999996,8
timed,2097152,0.07,0.01,21,True,0.004919573999999996,8
timed,2097152,0.07,0.01,22,True,0.004900778999999994,8
timed,2097152,0.07,0.01,23,True,0.0049829430000000036,8
timed,2097152,0.07,0.01,24,True,0.004986080000000004,8
timed,2097152,0.07,0.01,25,True,0.004979896999999997,8
timed,2097152,0.07,0.01,26,True,0.004850463999999999,8
timed,2097152,0.07,0.01,27,True,0.0048414380000000035,8
timed,2097152,0.07,0.01,28,True,0.004977964000000001,8
timed,2097152,0.07,0.01,29,True,0.004937537999999991,8
timed,2097152,0.07,0.05,0,True,0.030016518000000006,3
timed,2097152,0.07,0.05,1,True,0.030016277999999993,3
timed,2097152,0.07,0.05,2,True,0.030017459999999996,3
timed,2097152,0.07,0.05,3,True,0.030015396,3
timed,2097152,0.07,0.05,4,True,0.030015836000000004,3
timed,2097152,0.07,0.05,5,True,0.030017019000000006,3
timed,2097152,0.07,0.05,6,True,0.030016567999999993,3
timed,2097152,0.07,0.05,7,True,0.030016036999999995,3
timed,2097152,0.07,0.05,8,True,0.030015175000000005,3
timed,2097152,0.07,0.05,9,True,0.030189101999999995,3
timed,2097152,0.07,0.05,10,True,0.030016468000000004,3
timed,2097152,0.07,0.05,11,True,0.030016889000000005,3
timed,2097152,0.07,0.05,12,True,0.030015906999999994,3
timed,2097152,0.07,0.05,13,True,0.030022039,3
timed,2097152,0.07,0.05,14,True,0.030015716999999997,3
timed,2097152,0.07,0.05,15,True,0.030016128000000003,3
timed,2097152,0.07,0.05,16,True,0.030015947,3
timed,2097152,0.07,0.05,17,True,0.030016006999999997,3
timed,2097152,0.07,0.05,18,True,0.030016146999999993,3
timed,2097152,0.07,0.05,19,True,0.030016257000000005,3
timed,2097152,0.07,0.05,20,True,0.030015015000000006,3
timed,2097152,0.07,0.05,21,True,0.030015636,3
timed,2097152,0.07,0.05,22,True,0.030016137,3
timed,2097152,0.07,0.05,23,True,0.030016086999999997,3
timed,2097152,0.07,0.05,24,True,0.030016578000000002,3
timed,2097152,0.07,0.05,25,True,0.030016086999999997,3
timed,2097152,0.07,0.05,26,True,0.030015836000000004,3
timed,2097152,0.07,0.05,27,True,0.030015825999999995,3
timed,2097152,0.07,0.05,28,True,0.030060831999999996,3
timed,2097152,0.07,0.05,29,True,0.030015917000000003,3
timed,2097152,0.07,0.1,0,True,0.030018090999999997,2
timed,2097152,0.07,0.1,1,True,0.030015355999999993,2
timed,2097152,0.07,0.1,2,True,0.030015585999999997,2
timed,2097152,0.07,0.1,3,True,0.030015195999999994,2
timed,2097152,0.07,0.1,4,True,0.030015485999999994,2
timed,2097152,0.07,0.1,5,True,0.030017218999999998,2
timed,2097152,0.07,0.1,6,True,0.030015706000000003,2
timed,2097152,0.07,0.1,7,True,0.030015766,2
timed,2097152,0.07,0.1,8,True,0.030015636,2
timed,2097152,0.07,0.1,9,True,0.030015636999999998,2
timed,2097152,0.07,0.1,10,True,0.030015236,2
timed,2097152,0.07,0.1,11,True,0.030016006999999997,2
timed,2097152,0.07,0.1,12,True,0.030015837000000004,2
timed,2097152,0.07,0.1,13,True,0.030015997000000003,2
timed,2097152,0.07,0.1,14,True,0.030015897,2
timed,2097152,0.07,0.1,15,True,0.030016166999999996,2
timed,2097152,0.07,0.1,16,True,0.030016146999999993,2
timed,2097152,0.07,0.1,17,True,0.030015726000000006,2
timed,2097152,0.07,0.1,18,True,0.030015386000000005,2
timed,2097152,0.07,0.1,19,True,0.030015766,2
timed,2097152,0.07,0.1,20,True,0.030094263999999996,2
timed,2097152,0.07,0.1,21,True,0.030015306000000005,2
timed,2097152,0.07,0.1,22,True,0.030016178000000004,2
timed,2097152,0.07,0.1,23,True,0.030199361999999993,2
timed,2097152,0.07,0.1,24,True,0.030015795999999997,2
timed,2097152,0.07,0.1,25,True,0.030016368,2
timed,2097152,0.07,0.1,26,True,0.030016919000000003,2
timed,2097152,0.07,0.1,27,True,0.030016127000000004,2
timed,2097152,0.07,0.1,28,True,0.030150609999999994,2
timed,2097152,0.07,0.1,29,True,0.030015577,2
timed,2097152,0.08,0.001,0,True,0.0002725749999999971,67
timed,2097152,0.08,0.001,1,True,0.000548444000000009,67
timed,2097152,0.08,0.001,2,True,0.0007257960000000008,67
timed,2097152,0.08,0.001,3,True,0.0006425600000000004,67
timed,2097152,0.08,0.001,4,True,0.0007532280000000086,67
timed,2097152,0.08,0.001,5,True,0.0006657040000000031,67
timed,2097152,0.08,0.001,6,True,0.0006146979999999969,67
timed,2097152,0.08,0.001,7,True,0.0007366369999999983,67
timed,2097152,0.08,0.001,8,True,0.0008962160000000052,67
timed,2097152,0.08,0.001,9,True,0.0003826920000000039,67
timed,2097152,0.08,0.001,10,True,0.0004954429999999982,67
timed,2097152,0.08,0.001,11,True,0.0008109260000000035,67
timed,2097152,0.08,0.001,12,True,0.0004052449999999985,67
timed,2097152,0.08,0.001,13,True,0.0009152919999999981,67
timed,2097152,0.08,0.001,14,True,0.0004576830000000004,67
timed,2097152,0.08,0.001,15,True,0.0007787459999999968,67
timed,2097152,0.08,0.001,16,True,0.00047483600000000625,67
timed,2097152,0.08,0.001,17,True,0.00020793400000000684,66
timed,2097152,0.08,0.001,18,True,0.00045922500000000754,67
timed,2097152,0.08,0.001,19,True,7.02360000000013e-05,66
timed,2097152,0.08,0.001,20,True,0.00041134600000000687,67
timed,2097152,0.08,0.001,21,True,0.000544316000000003,67
timed,2097152,0.08,0.001,22,True,0.0008135810000000077,67
timed,2097152,0.08,0.001,23,True,0.0004515419999999992,67
timed,2097152,0.08,0.001,24,True,0.0004056350000000014,67
timed,2097152,0.08,0.001,25,True,0.0005128060000000045,67
timed,2097152,0.08,0.001,26,True,0.0005821869999999979,67
timed,2097152,0.08,0.001,27,True,0.0004419430000000002,67
timed,2097152,0.08,0.001,28,True,0.00040554500000000715,66
timed,2097152,0.08,0.001,29,True,0.0007257759999999974,67
timed,2097152,0.08,0.005,0,True,0.0022930690000000087,15
timed,2097152,0.08,0.005,1,True,0.0048498599999999975,16
timed,2097152,0.08,0.005,2,True,0.004910444,16
timed,2097152,0.08,0.005,3,True,0.0049099719999999986,16
timed,2097152,0.08,0.005,4,True,0.004880147000000001,16
timed,2097152,0.08,0.005,5,True,0.00014208100000000223,15
timed,2097152,0.08,0.005,6,True,0.0001926950000000066,15
timed,2097152,0.08,0.005,7,True,0.004867943999999999,16
timed,2097152,0.08,0.005,8,True,0.0001728780000000013,15
timed,2097152,0.08,0.005,9,True,0.004862854,16
timed,2097152,0.08,0.005,10,True,0.004865017999999999,16
timed,2097152,0.08,0.005,11,True,0.0001322320000000099,15
timed,2097152,0.08,0.005,12,True,0.00022964500000000054,15
timed,2097152,0.08,0.005,13,True,0.004895735999999998,16
timed,2097152,0.08,0.005,14,True,0.004920281999999998,16
timed,2097152,0.08,0.005,15,True,0.004852054000000008,16
timed,2097152,0.08,0.005,16,True,0.0048434680000000035,16
timed,2097152,0.08,0.005,17,True,0.004854539000000005,16
timed,2097152,0.08,0.005,18,True,0.0048689260000000095,16
timed,2097152,0.08,0.005,19,True,0.004873314000000004,16
timed,2097152,0.08,0.005,20,True,0.004838819000000008,16
timed,2097152,0.08,0.005,21,True,0.00015942300000000575,15
timed,2097152,0.08,0.005,22,True,0.004948204999999997,16
timed,2097152,0.08,0.005,23,True,0.004918709000000007,16
timed,2097152,0.08,0.005,24,True,0.0048721220000000065,16
timed,2097152,0.08,0.005,25,True,0.004865319000000007,16
timed,2097152,0.08,0.005,26,True,0.004936272000000005,16
timed,2097152,0.08,0.005,27,True,0.00483393,16
timed,2097152,0.08,0.005,28,True,0.00494135200000001,16
timed,2097152,0.08,0.005,29,True,0.004866230999999999,16
timed,2097152,0.08,0.01,0,True,0.007276837000000008,9
timed,2097152,0.08,0.01,1,True,0.004859388000000006,9
timed,2097152,0.08,0.01,2,True,0.005040587999999999,9
timed,2097152,0.08,0.01,3,True,0.0050917040000000025,9
timed,2097152,0.08,0.01,4,True,0.005019118000000003,9
timed,2097152,0.08,0.01,5,True,0.004831285000000005,9
timed,2097152,0.08,0.01,6,True,0.005056197999999998,9
timed,2097152,0.08,0.01,7,True,0.005085002000000005,9
timed,2097152,0.08,0.01,8,True,0.0048693159999999985,9
timed,2097152,0.08,0.01,9,True,0.004840152,9
timed,2097152,0.08,0.01,10,True,0.004858715999999999,9
timed,2097152,0.08,0.01,11,True,0.005181633000000005,9
timed,2097152,0.08,0.01,12,True,0.0050190380000000034,9
timed,2097152,0.08,0.01,13,True,0.00484050200000001,9
timed,2097152,0.08,0.01,14,True,0.0048416150000000074,9
timed,2097152,0.08,0.01,15,True,0.004866161000000008,9
timed,2097152,0.08,0.01,16,True,0.004862222999999999,9
timed,2097152,0.08,0.01,17,True,0.004864848000000005,9
timed,2097152,0.08,0.01,18,True,0.004860378999999998,9
timed,2097152,0.08,0.01,19,True,0.0048557320000000015,9
timed,2097152,0.08,0.01,20,True,0.004862092999999998,9
timed,2097152,0.08,0.01,21,True,0.004862654000000008,9
timed,2097152,0.08,0.01,22,True,0.004843618000000008,9
timed,2097152,0.08,0.01,23,True,0.004818892000000005,9
timed,2097152,0.08,0.01,24,True,0.004836173999999999,9
timed,2097152,0.08,0.01,25,True,0.004814314,9
timed,2097152,0.08,0.01,26,True,0.004837908000000002,9
timed,2097152,0.08,0.01,27,True,0.005029767000000004,9
timed,2097152,0.08,0.01,28,True,0.0051676469999999974,9
timed,2097152,0.08,0.01,29,True,0.00499695700000001,9
timed,2097152,0.08,0.05,0,True,0.020019704,3
timed,2097152,0.08,0.05,1,True,0.020015526000000006,3
timed,2097152,0.08,0.05,2,True,0.020015777,3
timed,2097152,0.08,0.05,3,True,0.02001501500000001,3
timed,2097152,0.08,0.05,4,True,0.02001530600000001,3
timed,2097152,0.08,0.05,5,True,0.020372076000000003,3
timed,2097152,0.08,0.05,6,True,0.020015105000000005,3
timed,2097152,0.08,0.05,7,True,0.020078654,3
timed,2097152,0.08,0.05,8,True,0.020136253000000007,3
timed,2097152,0.08,0.05,9,True,0.020224989,3
timed,2097152,0.08,0.05,10,True,0.020015667,3
timed,2097152,0.08,0.05,11,True,0.020015286000000007,3
timed,2097152,0.08,0.05,12,True,0.020015877,3
timed,2097152,0.08,0.05,13,True,0.020015696,3
timed,2097152,0.08,0.05,14,True,0.02001559700000001,3
timed,2097152,0.08,0.05,15,True,0.02001588700000001,3
timed,2097152,0.08,0.05,16,True,0.020015526000000006,3
timed,2097152,0.08,0.05,17,True,0.02001575700000001,3
timed,2097152,0.08,0.05,18,True,0.020015867000000007,3
timed,2097152,0.08,0.05,19,True,0.020016217000000003,3
timed,2097152,0.08,0.05,20,True,0.020015586000000002,3
timed,2097152,0.08,0.05,21,True,0.020019143000000003,3
timed,2097152,0.08,0.05,22,True,0.02001572600000001,3
timed,2097152,0.08,0.05,23,True,0.020014876,3
timed,2097152,0.08,0.05,24,True,0.020015657000000006,3
timed,2097152,0.08,0.05,25,True,0.020015266000000004,3
timed,2097152,0.08,0.05,26,True,0.020015476000000004,3
timed,2097152,0.08,0.05,27,True,0.020015456,3
timed,2097152,0.08,0.05,28,True,0.020015797000000002,3
timed,2097152,0.08,0.05,29,True,0.020016067,3
timed,2097152,0.08,0.1,0,True,0.020017089000000002,2
timed,2097152,0.08,0.1,1,True,0.020015416000000008,2
timed,2097152,0.08,0.1,2,True,0.020015537,2
timed,2097152,0.08,0.1,3,True,0.020015396000000005,2
timed,2097152,0.08,0.1,4,True,0.020015987,2
timed,2097152,0.08,0.1,5,True,0.020015657000000006,2
timed,2097152,0.08,0.1,6,True,0.020277478,2
timed,2097152,0.08,0.1,7,True,0.020015586000000002,2
timed,2097152,0.08,0.1,8,True,0.020340507000000008,2
timed,2097152,0.08,0.1,9,True,0.020291494000000007,2
timed,2097152,0.08,0.1,10,True,0.020319206000000006,2
timed,2097152,0.08,0.1,11,True,0.020015135000000003,2
timed,2097152,0.08,0.1,12,True,0.020015396000000005,2
timed,2097152,0.08,0.1,13,True,0.02001997400000001,2
timed,2097152,0.08,0.1,14,True,0.02032716100000001,2
timed,2097152,0.08,0.1,15,True,0.02023807400000001,2
timed,2097152,0.08,0.1,16,True,0.020334495000000008,2
timed,2097152,0.08,0.1,17,True,0.020043799,2
timed,2097152,0.08,0.1,18,True,0.020014985,2
timed,2097152,0.08,0.1,19,True,0.020015245,2
timed,2097152,0.08,0.1,20,True,0.020015456,2
timed,2097152,0.08,0.1,21,True,0.020015796000000002,2
timed,2097152,0.08,0.1,22,True,0.020014905,2
timed,2097152,0.08,0.1,23,True,0.02001475400000001,2
timed,2097152,0.08,0.1,24,True,0.020015085000000002,2
timed,2097152,0.08,0.1,25,True,0.02001559600000001,2
timed,2097152,0.08,0.1,26,True,0.020015766000000004,2
timed,2097152,0.08,0.1,27,True,0.02001493500000001,2
timed,2097152,0.08,0.1,28,True,0.020015285000000008,2
timed,2097152,0.08,0.1,29,True,0.020015355999999998,2
timed,2097152,0.09,0.001,0,True,0.00023033200000001364,77
timed,2097152,0.09,0.001,1,True,0.000272622000000014,77
timed,2097152,0.09,0.001,2,True,0.00028424400000000294,76
timed,2097152,0.09,0.001,3,True,0.00032523100000000915,77
timed,2097152,0.09,0.001,4,True,0.00041065100000001187,77
timed,2097152,0.09,0.001,5,True,0.00019610900000001374,76
timed,2097152,0.09,0.001,6,True,0.0002891530000000142,77
timed,2097152,0.09,0.001,7,True,0.0002291100000000046,76
timed,2097152,0.09,0.001,8,True,0.0007858760000000048,77
timed,2097152,0.09,0.001,9,True,0.00028924300000000847,77
timed,2097152,0.09,0.001,10,True,4.979400000000578e-05,76
timed,2097152,0.09,0.001,11,True,0.000693953000000011,77
timed,2097152,0.09,0.001,12,True,0.0006042650000000066,77
timed,2097152,0.09,0.001,13,True,0.0006065400000000026,77
timed,2097152,0.09,0.001,14,True,0.0006068200000000079,77
timed,2097152,0.09,0.001,15,True,0.0005794180000000121,77
timed,2097152,0.09,0.001,16,True,0.0006097650000000121,77
timed,2097152,0.09,0.001,17,True,0.0006586570000000069,77
timed,2097152,0.09,0.001,18,True,0.0007310330000000059,77
timed,2097152,0.09,0.001,19,True,0.0007773000000000085,77
timed,2097152,0.09,0.001,20,True,0.0009168920000000025,77
timed,2097152,0.09,0.001,21,True,0.0005679570000000078,77
timed,2097152,0.09,0.001,22,True,0.0006613520000000039,77
timed,2097152,0.09,0.001,23,True,0.0007235690000000072,77
timed,2097152,0.09,0.001,24,True,0.0005789580000000044,77
timed,2097152,0.09,0.001,25,True,0.0005831060000000138,77
timed,2097152,0.09,0.001,26,True,0.0006122400000000139,77
timed,2097152,0.09,0.001,27,True,0.0006140330000000138,77
timed,2097152,0.09,0.001,28,True,0.0006929610000000058,77
timed,2097152,0.09,0.001,29,True,0.0006685860000000127,77
timed,2097152,0.09,0.005,0,True,0.0023365280000000044,17
timed,2097152,0.09,0.005,1,True,0.00484962600000001,18
timed,2097152,0.09,0.005,2,True,0.0048465510000000045,18
timed,2097152,0.09,0.005,3,True,0.004885163000000012,18
timed,2097152,0.09,0.005,4,True,0.004859986000000011,18
timed,2097152,0.09,0.005,5,True,0.004876717000000003,18
timed,2097152,0.09,0.005,6,True,0.004901203000000007,18
timed,2097152,0.09,0.005,7,True,0.004863462000000013,18
timed,2097152,0.09,0.005,8,True,0.0048510990000000115,18
timed,2097152,0.09,0.005,9,True,0.00487688800000001,18
timed,2097152,0.09,0.005,10,True,0.00485584800000001,18
timed,2097152,0.09,0.005,11,True,0.004875705000000008,18
timed,2097152,0.09,0.005,12,True,0.004839737000000011,18
timed,2097152,0.09,0.005,13,True,0.004895863000000014,18
timed,2097152,0.09,0.005,14,True,0.004864093000000014,18
timed,2097152,0.09,0.005,15,True,0.00485376400000001,18
timed,2097152,0.09,0.005,16,True,0.004864965000000013,18
timed,2097152,0.09,0.005,17,True,0.004842062000000008,18
timed,2097152,0.09,0.005,18,True,0.004955945000000003,18
timed,2097152,0.09,0.005,19,True,0.00485584800000001,18
timed,2097152,0.09,0.005,20,True,0.004863192000000016,18
timed,2097152,0.09,0.005,21,True,0.004847512000000012,18
timed,2097152,0.09,0.005,22,True,0.004843234000000016,18
timed,2097152,0.09,0.005,23,True,0.004847883000000011,18
timed,2097152,0.09,0.005,24,True,0.00486478500000001,18
timed,2097152,0.09,0.005,25,True,0.0048561990000000055,18
timed,2097152,0.09,0.005,26,True,0.00486808100000001,18
timed,2097152,0.09,0.005,27,True,0.004861519000000009,18
timed,2097152,0.09,0.005,28,True,0.004852893000000011,18
timed,2097152,0.09,0.005,29,True,0.004855297000000008,18
timed,2097152,0.09,0.01,0,True,0.007333780000000012,10
timed,2097152,0.09,0.01,1,True,0.004909338000000013,10
timed,2097152,0.09,0.01,2,True,0.004901634000000016,10
timed,2097152,0.09,0.01,3,True,0.004869273000000007,10
timed,2097152,0.09,0.01,4,True,0.004924617000000006,10
timed,2097152,0.09,0.01,5,True,0.0048581820000000026,10
timed,2097152,0.09,0.01,6,True,0.004835169000000014,10
timed,2097152,0.09,0.01,7,True,0.004898438000000005,10
timed,2097152,0.09,0.01,8,True,0.004907225000000015,10
timed,2097152,0.09,0.01,9,True,0.0048733310000000085,10
timed,2097152,0.09,0.01,10,True,0.0048386450000000025,10
timed,2097152,0.09,0.01,11,True,0.004860987000000011,10
timed,2097152,0.09,0.01,12,True,0.006001119000000013,10
timed,2097152,0.09,0.01,13,True,0.005157685000000009,10
timed,2097152,0.09,0.01,14,True,0.005137557000000015,10
timed,2097152,0.09,0.01,15,True,0.005139721000000014,10
timed,2097152,0.09,0.01,16,True,0.004548571000000015,10
timed,2097152,0.09,0.01,17,True,0.004564641000000008,10
timed,2097152,0.09,0.01,18,True,0.004612541000000012,10
timed,2097152,0.09,0.01,19,True,0.004586823000000004,10
timed,2097152,0.09,0.01,20,True,0.004623331000000008,10
timed,2097152,0.09,0.01,21,True,0.004567877000000012,10
timed,2097152,0.09,0.01,22,True,0.004603885000000016,10
timed,2097152,0.09,0.01,23,True,0.004629533000000005,10
timed,2097152,0.09,0.01,24,True,0.004564752000000005,10
timed,2097152,0.09,0.01,25,True,0.004571995000000009,10
timed,2097152,0.09,0.01,26,True,0.0046397320000000075,10
timed,2097152,0.09,0.01,27,True,0.004651955000000013,10
timed,2097152,0.09,0.01,28,True,0.004824279000000015,10
timed,2097152,0.09,0.01,29,True,0.004572816000000007,10
timed,2097152,0.09,0.05,0,True,0.01001660800000001,3
timed,2097152,0.09,0.05,1,True,0.010015496000000013,3
timed,2097152,0.09,0.05,2,True,0.010015416000000013,3
timed,2097152,0.09,0.05,3,True,0.010015636000000008,3
timed,2097152,0.09,0.05,4,True,0.010016097000000015,3
timed,2097152,0.09,0.05,5,True,0.010015877000000006,3
timed,2097152,0.09,0.05,6,True,0.010015637000000008,3
